topic_id	trial_id	relevance
26	NCT01888822	excluded
26	NCT01894321	eligible
26	NCT01916109	not_relevant
26	NCT01972620	eligible
26	NCT01975727	not_relevant
26	NCT01991457	not_relevant
26	NCT01993498	not_relevant
26	NCT01994200	not_relevant
26	NCT01994343	not_relevant
26	NCT01995500	not_relevant
26	NCT02035904	not_relevant
26	NCT02042443	not_relevant
26	NCT02064127	eligible
26	NCT02067520	not_relevant
26	NCT02070640	excluded
26	NCT02078531	not_relevant
26	NCT02096835	not_relevant
26	NCT02099006	not_relevant
26	NCT02109640	not_relevant
26	NCT02119637	excluded
26	NCT02130245	eligible
26	NCT02131714	not_relevant
26	NCT02133027	excluded
26	NCT02136095	eligible
26	NCT02146521	not_relevant
26	NCT02155244	not_relevant
26	NCT02156947	eligible
26	NCT02158351	not_relevant
26	NCT02169856	eligible
26	NCT02189434	not_relevant
26	NCT02194894	not_relevant
26	NCT02212717	eligible
26	NCT02218879	not_relevant
26	NCT02259920	excluded
26	NCT02325063	not_relevant
26	NCT02344654	eligible
26	NCT02360046	not_relevant
26	NCT02360852	not_relevant
26	NCT02375529	excluded
26	NCT02380898	not_relevant
26	NCT02388750	not_relevant
26	NCT02396927	eligible
26	NCT02402543	not_relevant
26	NCT02411916	not_relevant
26	NCT02425033	not_relevant
26	NCT02433639	not_relevant
26	NCT02448862	eligible
26	NCT02460315	excluded
26	NCT02462811	excluded
26	NCT02469935	eligible
26	NCT02472509	not_relevant
26	NCT02508142	not_relevant
26	NCT02511522	not_relevant
26	NCT02517385	not_relevant
26	NCT02531906	not_relevant
26	NCT02553746	not_relevant
26	NCT02566447	not_relevant
26	NCT02575729	not_relevant
26	NCT02590978	excluded
26	NCT02611466	not_relevant
26	NCT02618343	not_relevant
26	NCT02620397	not_relevant
26	NCT02630433	excluded
26	NCT02667249	eligible
26	NCT02674750	not_relevant
26	NCT02677233	not_relevant
26	NCT02682368	excluded
26	NCT02689986	not_relevant
26	NCT02712216	excluded
26	NCT02721862	excluded
26	NCT02730585	not_relevant
26	NCT02743364	not_relevant
26	NCT02744495	not_relevant
26	NCT02746432	not_relevant
26	NCT02748395	not_relevant
26	NCT02748525	excluded
26	NCT02757105	not_relevant
26	NCT02761928	not_relevant
26	NCT02765750	eligible
26	NCT02767921	not_relevant
26	NCT02769962	not_relevant
26	NCT02788942	eligible
26	NCT02796443	excluded
26	NCT02797119	not_relevant
26	NCT02803788	eligible
26	NCT02806297	not_relevant
26	NCT02810236	not_relevant
26	NCT02810860	eligible
26	NCT02830412	eligible
26	NCT02833103	not_relevant
26	NCT02852408	eligible
26	NCT02856269	not_relevant
26	NCT02858986	eligible
26	NCT02871024	not_relevant
26	NCT02882776	not_relevant
26	NCT02882971	not_relevant
26	NCT02883049	not_relevant
26	NCT02885467	not_relevant
26	NCT02931448	eligible
26	NCT02943447	excluded
26	NCT02945995	not_relevant
26	NCT02947256	eligible
26	NCT02966041	not_relevant
26	NCT02985840	eligible
26	NCT02994472	eligible
26	NCT02995304	not_relevant
26	NCT03012594	not_relevant
26	NCT03017274	not_relevant
26	NCT03017391	not_relevant
26	NCT03022162	not_relevant
26	NCT03025152	not_relevant
26	NCT03028181	not_relevant
26	NCT03062644	not_relevant
26	NCT03068260	not_relevant
26	NCT03070769	not_relevant
26	NCT03080779	not_relevant
26	NCT03085407	not_relevant
26	NCT03095001	not_relevant
26	NCT03106467	not_relevant
26	NCT03125811	eligible
26	NCT03139383	eligible
26	NCT03145480	not_relevant
26	NCT03154164	excluded
26	NCT03158805	not_relevant
26	NCT03171467	excluded
26	NCT03187080	not_relevant
26	NCT03201159	not_relevant
26	NCT03231176	not_relevant
26	NCT03233035	not_relevant
26	NCT03238534	not_relevant
26	NCT03239041	not_relevant
26	NCT03248765	eligible
26	NCT03253276	not_relevant
26	NCT03257553	not_relevant
26	NCT03257761	not_relevant
26	NCT03259880	not_relevant
26	NCT03267017	not_relevant
26	NCT03267628	not_relevant
26	NCT03279588	not_relevant
26	NCT03305783	eligible
26	NCT03307382	not_relevant
26	NCT03320538	not_relevant
26	NCT03326154	eligible
26	NCT03327688	eligible
26	NCT03349034	not_relevant
26	NCT03354065	not_relevant
26	NCT03380572	eligible
26	NCT03391427	not_relevant
26	NCT03392064	not_relevant
26	NCT03394807	eligible
26	NCT03403387	excluded
26	NCT03433404	not_relevant
26	NCT03451266	not_relevant
26	NCT03455998	not_relevant
26	NCT03470220	eligible
26	NCT03477253	eligible
26	NCT03482609	not_relevant
26	NCT03485625	not_relevant
26	NCT03490474	not_relevant
26	NCT03529955	not_relevant
26	NCT03533322	not_relevant
26	NCT03534739	not_relevant
26	NCT03553576	not_relevant
26	NCT03561051	not_relevant
26	NCT03574051	not_relevant
26	NCT03591419	not_relevant
26	NCT03594409	eligible
26	NCT03629808	not_relevant
26	NCT03633227	not_relevant
26	NCT03645239	not_relevant
26	NCT03650062	not_relevant
26	NCT03652571	not_relevant
26	NCT03665519	eligible
26	NCT03673072	not_relevant
26	NCT03675646	not_relevant
26	NCT03708003	not_relevant
26	NCT03708874	eligible
26	NCT03709030	excluded
26	NCT03709238	not_relevant
26	NCT03729882	not_relevant
26	NCT03752047	not_relevant
26	NCT03754751	eligible
26	NCT03767881	excluded
26	NCT03768661	excluded
26	NCT03795584	excluded
26	NCT03804775	eligible
26	NCT03809117	not_relevant
26	NCT03812432	eligible
26	NCT03851042	not_relevant
26	NCT03853954	not_relevant
26	NCT03869788	not_relevant
26	NCT03870347	not_relevant
26	NCT03881839	not_relevant
26	NCT03883464	not_relevant
26	NCT03891147	eligible
26	NCT03902262	not_relevant
26	NCT03914625	not_relevant
26	NCT03933605	eligible
26	NCT03937895	not_relevant
26	NCT03947372	not_relevant
26	NCT03959085	not_relevant
26	NCT03964844	not_relevant
26	NCT03976739	not_relevant
26	NCT03981315	eligible
26	NCT03995641	not_relevant
26	NCT03999333	excluded
26	NCT04004338	not_relevant
26	NCT04006067	not_relevant
26	NCT04024930	not_relevant
26	NCT04027322	not_relevant
26	NCT04033822	eligible
26	NCT04038307	not_relevant
26	NCT04039191	eligible
26	NCT04041726	eligible
26	NCT04059601	eligible
26	NCT04067648	not_relevant
26	NCT04078451	excluded
26	NCT04088838	excluded
26	NCT04103762	eligible
26	NCT04111081	not_relevant
26	NCT04111302	not_relevant
26	NCT04114851	eligible
26	NCT04117061	not_relevant
26	NCT04121325	eligible
26	NCT04125498	not_relevant
26	NCT04132154	not_relevant
26	NCT04134247	not_relevant
26	NCT04157855	not_relevant
26	NCT04167566	not_relevant
26	NCT04183036	not_relevant
26	NCT04197908	eligible
26	NCT04203199	not_relevant
26	NCT04208568	excluded
26	NCT04211168	not_relevant
26	NCT04217954	not_relevant
26	NCT04222088	not_relevant
26	NCT04228835	eligible
26	NCT04242394	excluded
26	NCT04247100	not_relevant
26	NCT04250792	not_relevant
26	NCT04277052	not_relevant
26	NCT04293562	not_relevant
26	NCT04295122	not_relevant
26	NCT04308265	excluded
26	NCT04312360	not_relevant
26	NCT04321902	eligible
26	NCT04329143	not_relevant
26	NCT04329715	not_relevant
26	NCT04332627	not_relevant
26	NCT04341545	not_relevant
26	NCT04350346	excluded
26	NCT04350996	not_relevant
26	NCT04362657	not_relevant
26	NCT04378998	not_relevant
26	NCT04379895	not_relevant
26	NCT04390828	eligible
26	NCT04394559	not_relevant
26	NCT04404790	excluded
26	NCT04425252	not_relevant
26	NCT04427891	not_relevant
26	NCT04450316	not_relevant
26	NCT04454866	not_relevant
26	NCT04461327	not_relevant
26	NCT04462705	not_relevant
26	NCT04494763	not_relevant
26	NCT04505683	not_relevant
26	NCT04546399	not_relevant
26	NCT04551833	not_relevant
26	NCT04553562	not_relevant
26	NCT04569370	eligible
26	NCT04570592	not_relevant
26	NCT04595058	not_relevant
26	NCT04607772	not_relevant
26	NCT04626063	not_relevant
26	NCT04628650	not_relevant
26	NCT04641403	eligible
26	NCT04650113	not_relevant
26	NCT04656730	not_relevant
26	NCT04661319	not_relevant
26	NCT04661371	eligible
26	NCT04663230	not_relevant
26	NCT04670952	eligible
26	NCT04675190	eligible
26	NCT04682860	not_relevant
26	NCT04688463	not_relevant
26	NCT04693156	excluded
26	NCT04719819	not_relevant
26	NCT04730765	not_relevant
26	NCT04741880	not_relevant
26	NCT04753255	not_relevant
26	NCT04758923	excluded
26	NCT04763876	not_relevant
26	NCT04764344	excluded
26	NCT04767542	eligible
26	NCT04785235	not_relevant
26	NCT04786795	excluded
26	NCT04811196	not_relevant
26	NCT04818411	not_relevant
26	NCT04835415	eligible
26	NCT04853017	not_relevant
26	NCT04856735	not_relevant
27	NCT00001729	eligible
27	NCT00001854	eligible
27	NCT00001982	eligible
27	NCT00002177	not_relevant
27	NCT00004842	not_relevant
27	NCT00004851	not_relevant
27	NCT00005657	not_relevant
27	NCT00010816	not_relevant
27	NCT00028275	eligible
27	NCT00035633	not_relevant
27	NCT00035789	not_relevant
27	NCT00039962	not_relevant
27	NCT00040027	excluded
27	NCT00043303	eligible
27	NCT00047333	not_relevant
27	NCT00056862	excluded
27	NCT00084279	excluded
27	NCT00117533	not_relevant
27	NCT00128271	excluded
27	NCT00133276	not_relevant
27	NCT00144313	not_relevant
27	NCT00148837	excluded
27	NCT00148863	excluded
27	NCT00152581	excluded
27	NCT00154869	excluded
27	NCT00157534	excluded
27	NCT00160940	not_relevant
27	NCT00164060	not_relevant
27	NCT00164073	not_relevant
27	NCT00165919	eligible
27	NCT00188240	not_relevant
27	NCT00209898	not_relevant
27	NCT00216775	eligible
27	NCT00219999	eligible
27	NCT00230854	eligible
27	NCT00239252	eligible
27	NCT00266318	not_relevant
27	NCT00275938	not_relevant
27	NCT00277238	not_relevant
27	NCT00286663	excluded
27	NCT00289718	not_relevant
27	NCT00289744	not_relevant
27	NCT00289770	not_relevant
27	NCT00300807	not_relevant
27	NCT00323804	not_relevant
27	NCT00328549	not_relevant
27	NCT00361179	not_relevant
27	NCT00389376	not_relevant
27	NCT00418054	not_relevant
27	NCT00418639	eligible
27	NCT00421434	excluded
27	NCT00433108	not_relevant
27	NCT00436579	not_relevant
27	NCT00436787	excluded
27	NCT00437684	not_relevant
27	NCT00446134	not_relevant
27	NCT00446940	not_relevant
27	NCT00449124	excluded
27	NCT00466271	not_relevant
27	NCT00466336	not_relevant
27	NCT00489385	excluded
27	NCT00502970	not_relevant
27	NCT00527540	not_relevant
27	NCT00528528	excluded
27	NCT00530972	not_relevant
27	NCT00538811	eligible
27	NCT00546715	eligible
27	NCT00602784	eligible
27	NCT00610597	not_relevant
27	NCT00630006	eligible
27	NCT00630084	excluded
27	NCT00635804	eligible
27	NCT00638144	not_relevant
27	NCT00647283	not_relevant
27	NCT00663208	eligible
27	NCT00682591	not_relevant
27	NCT00686777	excluded
27	NCT00687180	not_relevant
27	NCT00687544	not_relevant
27	NCT00687999	excluded
27	NCT00704522	excluded
27	NCT00704717	excluded
27	NCT00705666	excluded
27	NCT00707772	not_relevant
27	NCT00707850	not_relevant
27	NCT00709228	excluded
27	NCT00718172	excluded
27	NCT00720434	excluded
27	NCT00723242	excluded
27	NCT00725205	not_relevant
27	NCT00725842	excluded
27	NCT00727259	excluded
27	NCT00747539	not_relevant
27	NCT00749645	not_relevant
27	NCT00751426	excluded
27	NCT00768157	not_relevant
27	NCT00769730	not_relevant
27	NCT00778843	eligible
27	NCT00788918	excluded
27	NCT00842205	excluded
27	NCT00845676	not_relevant
27	NCT00851981	not_relevant
27	NCT00880763	eligible
27	NCT00901524	excluded
27	NCT00902902	not_relevant
27	NCT00905632	excluded
27	NCT00932971	not_relevant
27	NCT00938860	excluded
27	NCT00954993	excluded
27	NCT00956982	excluded
27	NCT00957866	excluded
27	NCT00962338	not_relevant
27	NCT00976781	not_relevant
27	NCT00977054	excluded
27	NCT00979979	not_relevant
27	NCT00980161	excluded
27	NCT00998621	excluded
27	NCT00998985	excluded
27	NCT01011010	not_relevant
27	NCT01020279	not_relevant
27	NCT01022099	not_relevant
27	NCT01022476	not_relevant
27	NCT01022905	not_relevant
27	NCT01023217	not_relevant
27	NCT01026584	not_relevant
27	NCT01029873	eligible
27	NCT01040039	not_relevant
27	NCT01055821	excluded
27	NCT01056172	excluded
27	NCT01062659	excluded
27	NCT01074008	excluded
27	NCT01091077	excluded
27	NCT01120795	excluded
27	NCT01121731	excluded
27	NCT01122797	not_relevant
27	NCT01128010	excluded
27	NCT01144936	excluded
27	NCT01157975	excluded
27	NCT01159613	eligible
27	NCT01163240	not_relevant
27	NCT01164384	excluded
27	NCT01170962	eligible
27	NCT01178996	excluded
27	NCT01182272	not_relevant
27	NCT01182298	excluded
27	NCT01185028	not_relevant
27	NCT01193361	excluded
27	NCT01195181	excluded
27	NCT01241227	not_relevant
27	NCT01254994	not_relevant
27	NCT01258101	excluded
27	NCT01273948	excluded
27	NCT01287702	not_relevant
27	NCT01289652	not_relevant
27	NCT01292161	excluded
27	NCT01297270	excluded
27	NCT01332552	excluded
27	NCT01336010	excluded
27	NCT01360268	excluded
27	NCT01360892	not_relevant
27	NCT01364090	excluded
27	NCT01386619	not_relevant
27	NCT01391117	excluded
27	NCT01402583	excluded
27	NCT01403181	excluded
27	NCT01405560	eligible
27	NCT01425970	excluded
27	NCT01437969	excluded
27	NCT01443923	excluded
27	NCT01448044	excluded
27	NCT01453075	not_relevant
27	NCT01455090	excluded
27	NCT01459913	excluded
27	NCT01461954	not_relevant
27	NCT01465516	excluded
27	NCT01467505	excluded
27	NCT01474811	eligible
27	NCT01482767	excluded
27	NCT01498068	eligible
27	NCT01500616	excluded
27	NCT01501162	not_relevant
27	NCT01514890	excluded
27	NCT01517529	not_relevant
27	NCT01528735	excluded
27	NCT01529073	excluded
27	NCT01534286	not_relevant
27	NCT01537900	excluded
27	NCT01544920	excluded
27	NCT01548690	not_relevant
27	NCT01563536	excluded
27	NCT01565889	excluded
27	NCT01582035	excluded
27	NCT01587586	excluded
27	NCT01598090	excluded
27	NCT01600976	not_relevant
27	NCT01605513	excluded
27	NCT01625338	excluded
27	NCT01629095	not_relevant
27	NCT01651767	excluded
27	NCT01655121	not_relevant
27	NCT01659567	excluded
27	NCT01661842	not_relevant
27	NCT01667081	excluded
27	NCT01674725	eligible
27	NCT01683786	excluded
27	NCT01687257	excluded
27	NCT01707472	not_relevant
27	NCT01710501	excluded
27	NCT01715415	eligible
27	NCT01717326	excluded
27	NCT01721265	not_relevant
27	NCT01724086	excluded
27	NCT01725529	excluded
27	NCT01726465	not_relevant
27	NCT01732796	excluded
27	NCT01747772	not_relevant
27	NCT01750515	eligible
27	NCT01772121	not_relevant
27	NCT01782495	excluded
27	NCT01789008	not_relevant
27	NCT01805882	excluded
27	NCT01816490	excluded
27	NCT01831037	not_relevant
27	NCT01833533	excluded
27	NCT01850745	excluded
27	NCT01854528	eligible
27	NCT01856205	not_relevant
27	NCT01856426	excluded
27	NCT01857505	not_relevant
27	NCT01858961	excluded
27	NCT01878799	excluded
27	NCT01888900	excluded
27	NCT01889849	not_relevant
27	NCT01890200	excluded
27	NCT01894269	not_relevant
27	NCT01903278	excluded
27	NCT01905254	not_relevant
27	NCT01908335	excluded
27	NCT01918631	not_relevant
27	NCT01931826	not_relevant
27	NCT01937728	excluded
27	NCT01938781	not_relevant
27	NCT01938820	not_relevant
27	NCT01943617	not_relevant
27	NCT01945008	excluded
27	NCT01949168	excluded
27	NCT01949467	not_relevant
27	NCT01953458	not_relevant
27	NCT01957319	eligible
27	NCT01957618	not_relevant
27	NCT01958281	excluded
27	NCT01964742	not_relevant
27	NCT01980745	not_relevant
27	NCT01991457	not_relevant
27	NCT01993498	not_relevant
27	NCT01994200	not_relevant
27	NCT01994343	not_relevant
27	NCT01995071	excluded
27	NCT01995266	excluded
27	NCT01995500	not_relevant
27	NCT02008214	not_relevant
27	NCT02021643	excluded
27	NCT02044523	not_relevant
27	NCT02057003	not_relevant
27	NCT02060058	not_relevant
27	NCT02069678	not_relevant
27	NCT02084160	not_relevant
27	NCT02086838	not_relevant
27	NCT02099604	excluded
27	NCT02101177	not_relevant
27	NCT02112890	not_relevant
27	NCT02124044	not_relevant
27	NCT02126137	excluded
27	NCT02128217	excluded
27	NCT02128542	excluded
27	NCT02130193	not_relevant
27	NCT02156570	excluded
27	NCT02161952	not_relevant
27	NCT02175758	excluded
27	NCT02175966	excluded
27	NCT02176525	excluded
27	NCT02194998	not_relevant
27	NCT02196064	not_relevant
27	NCT02202980	eligible
27	NCT02210715	not_relevant
27	NCT02249182	excluded
27	NCT02249988	not_relevant
27	NCT02253550	excluded
27	NCT02261662	not_relevant
27	NCT02261987	not_relevant
27	NCT02262728	excluded
27	NCT02265237	excluded
27	NCT02333292	eligible
27	NCT02336139	excluded
27	NCT02340962	excluded
27	NCT02348502	not_relevant
27	NCT02349048	excluded
27	NCT02360852	not_relevant
27	NCT02364336	not_relevant
27	NCT02371408	eligible
27	NCT02393365	not_relevant
27	NCT02400216	excluded
27	NCT02412592	not_relevant
27	NCT02416440	not_relevant
27	NCT02430181	not_relevant
27	NCT02438917	not_relevant
27	NCT02442284	excluded
27	NCT02460133	excluded
27	NCT02463019	not_relevant
27	NCT02463331	not_relevant
27	NCT02468648	excluded
27	NCT02469012	excluded
27	NCT02473341	not_relevant
27	NCT02476617	excluded
27	NCT02483156	excluded
27	NCT02508298	not_relevant
27	NCT02517528	excluded
27	NCT02527707	not_relevant
27	NCT02555943	not_relevant
27	NCT02609659	excluded
27	NCT02617615	excluded
27	NCT02628691	not_relevant
27	NCT02641379	excluded
27	NCT02642432	excluded
27	NCT02650011	not_relevant
27	NCT02650271	not_relevant
27	NCT02669966	not_relevant
27	NCT02684448	not_relevant
27	NCT02689986	not_relevant
27	NCT02698995	not_relevant
27	NCT02704338	not_relevant
27	NCT02707601	not_relevant
27	NCT02707952	eligible
27	NCT02716779	excluded
27	NCT02734173	eligible
27	NCT02751996	not_relevant
27	NCT02768545	excluded
27	NCT02772003	eligible
27	NCT02781571	not_relevant
27	NCT02782247	not_relevant
27	NCT02813057	not_relevant
27	NCT02816658	not_relevant
27	NCT02822794	eligible
27	NCT02825212	eligible
27	NCT02831296	not_relevant
27	NCT02874066	not_relevant
27	NCT02878863	not_relevant
27	NCT02883049	not_relevant
27	NCT02888106	not_relevant
27	NCT02897596	excluded
27	NCT02898922	excluded
27	NCT02902185	not_relevant
27	NCT02950077	not_relevant
27	NCT02952924	not_relevant
27	NCT02959359	not_relevant
27	NCT02968641	not_relevant
27	NCT02973503	excluded
27	NCT02991638	not_relevant
27	NCT02993250	excluded
27	NCT03014986	excluded
